file,label_t60,T10_est,T10_err%,T20_est,T20_err%,T30_est,T30_err%
T60_0.294_001.wav,0.294,0.3890473291086086,32.32902350632947,0.4003281402301452,36.166034091886125,1.6866967528897812,473.7063785339392
T60_0.295.wav,0.295,0.42558664037227006,44.2666577533119,0.5540499965916891,87.81355816667428,2.0565250669077195,597.1271413246507
T60_0.296_000.wav,0.296,0.42319524484031745,42.97136650010726,0.4707840672490667,59.04867136792794,1.6619280024596004,461.4621629931082
T60_0.296_001.wav,0.296,0.3986612404849004,34.68285151516907,0.4606390399666968,55.62129728604622,1.6102864106778496,444.0156792830573
T60_0.297_000.wav,0.297,0.49758981143048625,67.53865704730177,0.5368102986088674,80.74420828581395,2.049602945271305,590.1020017748502
T60_0.297_001.wav,0.297,0.24456849572336298,17.653705143648825,0.2892856156413272,2.5974358110009352,0.3311905769277504,11.511978763552325
T60_0.301_000.wav,0.301,0.4503263820499866,49.61009370431449,0.5428029424046216,80.33320345668491,2.0697074062684457,587.6104339762278
T60_0.301_001.wav,0.301,0.39350780928225193,30.733491455897656,0.4521078591657332,50.20194656668878,1.7684587320134284,487.5278179446607
T60_0.301_002.wav,0.301,0.38402459057966226,27.58292045835956,0.4560635681556369,51.516135599879384,1.7229869352263543,472.42090871307454
T60_0.302.wav,0.302,0.491765666330717,62.836313354542064,0.5640021787025918,86.7556883121165,1.9825781629407326,556.4828354108387
T60_0.303_000.wav,0.303,0.4049343529230797,33.64170063467978,0.49395855651343407,63.022625912024445,1.5969059942578194,427.03168127320777
T60_0.303_001.wav,0.303,0.4293761520884715,41.70830101929754,0.5595545637505831,84.67147318501092,0.5719230464046564,88.75348066160278
T60_0.303_002.wav,0.303,0.22662246922502555,25.2071058663282,0.2998794978041934,1.0298687114873326,0.38639504820925347,27.523118220875737
T60_0.303_003.wav,0.303,0.3951741246606506,30.420503188333537,0.4747503263804651,56.6832760331568,1.6386950405585439,440.8234457288924
T60_0.304_000.wav,0.304,0.4807264187117093,58.133690365693845,0.5540171915817974,82.24249723085441,1.9705995860021857,548.2235480270347
T60_0.304_001.wav,0.304,0.4553306421665143,49.77981650214287,0.5210011415463522,71.38195445603692,2.1926120001719323,621.2539474249777
T60_0.308.wav,0.308,0.4194296878258693,36.178470073334196,0.5358753358133624,73.98549864070209,1.5672177045291296,408.8369170549122
T60_0.310.wav,0.31,0.22926152877288064,26.044668137780434,0.31331282887052586,1.0686544743631818,0.37527768218813035,21.05731683488076
T60_0.311.wav,0.311,0.4034802222517646,29.7364058687346,0.48201845424877415,54.989856671631564,1.5860627928169426,409.98803627554423
T60_0.312_000.wav,0.312,0.46966693947416954,50.53427547249024,0.5520899113998735,76.95189467944664,2.2360932477517577,616.696553766589
T60_0.312_001.wav,0.312,0.3864223626439586,23.853321360243132,0.45566229360560456,46.045606924873255,2.369204740119697,659.360493628108
T60_0.315.wav,0.315,0.35018689667506514,11.170443388909568,0.4750431377573467,50.807345319792596,1.6466208569382947,422.73677998041103
T60_0.318_000.wav,0.318,0.21338498741899717,32.89780269842856,0.2886302116588913,9.235782497203996,0.3558911459768294,11.915454709694782
T60_0.318_001.wav,0.318,0.2743398416201546,13.729609553410496,0.3030432807871463,4.703370821652102,0.35051737855675963,10.225590741119378
T60_0.318_002.wav,0.318,0.2573999676697255,19.056613940337893,0.2825370616527011,11.151867404810979,0.32756848781121917,3.0089584312009943
T60_0.318_003.wav,0.318,0.4302124101536238,35.286921431957175,0.465361870275547,46.340210778473896,1.6322275632271104,413.2791079330535
T60_0.320.wav,0.32,0.5120575143656141,60.017973239254395,0.5419966397745912,69.37394992955976,1.9945806580967338,523.3064556552292
T60_0.321.wav,0.321,0.4493691194203798,39.99037988173826,0.5356228403564705,66.86069793036462,1.5677303907492746,388.3895298284345
T60_0.325.wav,0.325,0.3984503216896891,22.60009898144279,0.4965656088444754,52.78941810599244,1.6506511011192087,407.8926464982181
T60_0.326.wav,0.326,0.45652716613829686,40.039008017882466,0.5574585216182283,70.99954650865897,1.63072679785976,400.22294412876073
T60_0.327.wav,0.327,0.40753064476595197,24.627108491116804,0.516159474114135,57.84693397985778,1.6833222806756822,414.777455864123
T60_0.334.wav,0.334,0.2528397697836055,24.299470124669014,0.31861931804524724,4.604994597231372,0.6160180155811312,84.43653161111713
T60_0.335.wav,0.335,0.422525684014983,26.127069855218803,0.5034288160884894,50.277258533877436,2.305799954516947,588.2984938856558
T60_0.338.wav,0.338,0.4856230222551001,43.67545037133139,0.5206754840034368,54.04600118444874,2.029270263859665,500.37581770996
T60_0.339.wav,0.339,0.013540994499243708,96.00560634240598,0.6287391216399668,85.46876744541792,0.658189339914878,94.15614746751564
T60_0.350.wav,0.35,0.46502261996907424,32.863605705449785,0.5681174068821636,62.319259109189616,1.5640913348892265,346.88323853977903
T60_0.353.wav,0.353,0.46625124330322215,32.082505185048774,0.6206884374585092,75.83241854348704,0.703715838957713,99.35292888320481
T60_0.362.wav,0.362,0.3475450878413392,3.9930696570886175,0.4018483245045641,11.007824448774613,0.424285785198407,17.206018010609668
T60_0.366_000.wav,0.366,0.012096043490138679,96.69507008466157,0.6486763897759865,77.23398627759195,0.6789663633710767,85.50993534728873
T60_0.366_001.wav,0.366,0.41746612703429603,14.061783342703835,0.42364993053170535,15.751347139810209,0.4600640553816981,25.700561579698935
T60_0.370.wav,0.37,0.3834390077505941,3.6321642569173216,0.4313201912744126,16.57302466876017,0.4797647518210566,29.66614914082611
T60_0.380.wav,0.38,0.07391301266468857,80.54920719350301,0.6490484503659499,70.80222378051315,0.6956331598946046,83.0613578670012
T60_0.385.wav,0.385,0.009170382142386871,97.618082560419,0.5358364307464497,39.17829370037654,0.8588247922448959,123.07137460906388
T60_0.426.wav,0.426,0.06848334013489461,83.9240985598839,0.8549936331903246,100.70273079585085,22.07036435538945,5080.836703143064
T60_0.428.wav,0.428,0.71529450377149,67.12488405875933,0.7883840275691412,84.20187560026663,0.7728360615138946,80.56917325090997
T60_0.429.wav,0.429,0.005274405846468172,98.77053476772303,0.8082694934443909,88.40780732969485,0.8645473737062662,101.52619433712499
T60_0.431.wav,0.431,0.7352243617865691,70.58569879038727,0.6968244676509288,61.67621059186283,0.6903152422154067,60.16594946993196
T60_0.454_000.wav,0.454,0.44030566502301316,3.0163733429486466,0.5658218573509519,24.63036505527575,2.445773694768106,438.716672856411
T60_0.454_001.wav,0.454,0.17848076377152203,60.68705643799074,0.9856200399971813,117.0969251095113,1.0058264838730921,121.54768367248727
T60_0.454_002.wav,0.454,0.4220265527309166,7.0426095306351115,0.4784399624458616,5.3832516400576225,2.1276997019314923,368.6563220113419
T60_0.454_003.wav,0.454,0.4247878359576171,6.434397366163637,0.9527826569830004,109.86402136189434,0.9860885647671831,117.20012439805797
T60_0.460.wav,0.46,0.5033420291830247,9.422180257179285,0.617380619955457,34.2131782511863,0.6864964848840193,49.23836627913462
T60_0.470.wav,0.47,0.008887186994402788,98.10910915012707,0.5052681189669631,7.503855099353859,0.7475991800700824,59.063655334060094
T60_0.473.wav,0.473,0.4270303592560991,9.718740114989611,0.4638733447799025,1.929525416511095,0.5195895382959144,9.849796679897334
T60_0.478.wav,0.478,0.38767054790521727,18.89737491522651,0.45808321737618984,4.166690925483292,0.47290873524209254,1.0651181501898417
T60_0.483_000.wav,0.483,0.602423328936573,24.725326901981994,0.6040365450635674,25.05932610011748,0.6110541357949472,26.51224343580687
T60_0.483_001.wav,0.483,0.4009823957455219,16.980870446061715,0.4476369776551447,7.321536717361342,0.47602293213028246,1.4445275092582865
T60_0.492.wav,0.492,0.4583498449462975,6.839462409289126,0.4732181848760306,3.8174420983677586,0.5107595334133809,3.812913295402618
